City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
324,tanout,14.9709,8.8879,35.09000000000003,9,56,3.11,NE,1698580671
325,puerto baquerizo moreno,-0.9,-89.6,22.54000000000002,79,41,6.29,EC,1698580671
326,manta,-0.95,-80.7333,23.57000000000005,86,100,3.36,EC,1698580671
327,pachino,36.7186,15.0907,22.700000000000045,68,95,3.34,IT,1698580672
328,bria,6.5423,21.9863,29.180000000000007,63,98,0.49,CF,1698580672
329,chui,-33.6971,-53.4616,22.82000000000005,79,8,2.82,UY,1698580672
330,alaminos,14.0639,121.2465,27.939999999999998,87,14,1.89,PH,1698580672
331,cole harbour,44.6724,-63.4751,6.650000000000034,70,40,4.12,CA,1698580673
332,jinchang,38.4953,102.1739,12.970000000000027,27,83,1.48,CN,1698580673
333,mhamid,29.82,-5.72,27.870000000000005,25,58,5.76,MA,1698580673
334,singaraja,-8.112,115.0882,27.170000000000016,78,41,1.04,ID,1698580673
335,vilyuchinsk,52.9306,158.4028,3.8500000000000227,78,93,1.5,RU,1698580674
336,flin flon,54.7682,-101.865,-7.089999999999975,86,20,2.57,CA,1698580674
337,novodvinsk,64.4165,40.8122,-4.560000000000002,81,100,0.68,RU,1698580674
338,lazaro cardenas,17.9583,-102.2,24.660000000000025,87,92,2.53,MX,1698580675
339,wilmington island,32.0036,-80.9737,18.32000000000005,92,0,0.0,US,1698580675
340,kargasok,59.0556,80.8572,-10.989999999999952,94,16,1.37,RU,1698580675
341,almora,29.6167,79.6667,14.400000000000034,69,31,1.46,IN,1698580676
342,namibe,-15.1961,12.1522,25.400000000000034,64,91,5.0,AO,1698580676
343,naze,28.3667,129.4833,16.510000000000048,65,2,3.51,JP,1698580676
344,colonia,50.9333,6.95,16.870000000000005,71,75,4.12,DE,1698580630
345,bitola,41.0311,21.3403,21.920000000000016,39,0,0.93,MK,1698580677
346,atasu,48.6814,71.6433,8.950000000000045,93,100,4.18,KZ,1698580677
347,caconda,-13.7333,15.0667,31.450000000000045,24,85,1.06,AO,1698580677
348,sawakin,19.1059,37.3321,31.510000000000048,62,34,7.38,SD,1698580677
349,kavieng,-2.5744,150.7967,27.57000000000005,81,12,5.37,PG,1698580678
350,bhilwara,25.35,74.6333,29.129999999999995,24,0,1.55,IN,1698580678
351,carnarvon,-24.8667,113.6333,20.700000000000045,68,0,10.85,AU,1698580678
352,noosa heads,-26.3833,153.15,16.730000000000018,68,0,3.83,AU,1698580679
353,el granada,37.5027,-122.4694,15.990000000000009,34,0,4.12,US,1698580679
354,puerto santa,-8.9906,-78.6456,18.360000000000014,92,97,4.07,PE,1698580679
355,priargunsk,50.3691,119.1012,-1.3899999999999864,22,90,3.81,RU,1698580679
356,luang prabang,19.8856,102.1347,27.980000000000018,74,75,1.03,LA,1698580680
357,banda aceh,5.5577,95.3222,27.04000000000002,80,78,2.47,ID,1698580680
358,weiser,44.251,-116.9693,-0.37999999999999545,71,0,1.75,US,1698580680
359,gisborne,-38.6533,178.0042,13.0,67,100,6.48,NZ,1698580680
360,ta`u,-14.2336,-169.5144,27.05000000000001,80,14,5.86,AS,1698580681
361,burang,30.25,81.1667,1.2200000000000273,72,90,1.06,CN,1698580681
362,bondo,3.8146,23.6866,34.19,38,74,1.49,CD,1698580681
363,tinogasta,-28.0632,-67.5649,26.200000000000045,8,0,3.55,AR,1698580682
364,al muwayh,22.4333,41.7583,25.629999999999995,48,92,6.24,SA,1698580682
365,marshfield,44.6689,-90.1718,-0.5099999999999909,86,75,3.09,US,1698580386
366,juhaynah,26.6732,31.4976,34.18000000000001,25,0,4.43,EG,1698580682
367,bongor,10.2806,15.3722,38.04000000000002,24,41,2.17,TD,1698580683
368,kone,-21.0595,164.8658,19.410000000000025,75,37,2.09,NC,1698580683
369,bejaia,36.7559,5.0843,22.600000000000023,73,40,3.09,DZ,1698580683
370,ilebo,-4.3167,20.5833,34.0,45,39,1.24,CD,1698580683
371,saint-joseph,-21.3667,55.6167,28.210000000000036,83,39,4.61,RE,1698580684
372,shahrud,36.4182,54.9763,22.54000000000002,20,94,1.05,IR,1698580684
373,kismayo,-0.3582,42.5454,29.150000000000034,66,74,5.58,SO,1698580684
374,anzio,41.4853,12.6179,24.27000000000004,62,18,7.16,IT,1698580685
375,niafunke,15.9322,-3.9906,37.420000000000016,9,0,1.21,ML,1698580685
376,santa cruz del norte,23.1539,-81.9236,25.78000000000003,78,9,7.08,CU,1698580685
377,ulanhot,46.0833,122.0833,9.830000000000041,42,94,4.79,CN,1698580685
378,talcahuano,-36.7167,-73.1167,10.82000000000005,76,75,2.06,CL,1698580686
379,iskateley,67.6803,53.1512,-8.879999999999995,86,100,5.81,RU,1698580686
380,pico truncado,-46.7949,-67.9573,5.960000000000036,58,28,4.52,AR,1698580686
381,songling,31.1933,120.7176,19.129999999999995,67,7,3.26,CN,1698580686
382,darovskoy,58.77,47.9564,-0.6899999999999977,89,100,3.12,RU,1698580687
383,sarykemer,43.0,71.5,21.710000000000036,32,100,1.53,KZ,1698580687
384,mount gambier,-37.8333,140.7667,10.060000000000002,88,100,3.34,AU,1698580544
385,kyabe,9.4515,18.9449,34.81,37,80,2.55,TD,1698580687
386,tolanaro,-25.0319,46.9987,29.04000000000002,70,40,8.23,MG,1698580688
387,masterton,-40.9597,175.6575,7.1299999999999955,90,100,1.53,NZ,1698580688
388,surskoye,54.4821,46.7214,0.18000000000000682,97,100,5.7,RU,1698580688
389,xapuri,-10.6517,-68.5044,25.670000000000016,77,99,2.36,BR,1698580689
390,kamaishi,39.2667,141.8833,13.629999999999995,82,100,6.35,JP,1698580689
391,barreirinha,-2.7933,-57.07,32.77000000000004,42,62,2.75,BR,1698580689
392,yankton,42.8711,-97.3973,-3.819999999999993,86,75,3.09,US,1698580690
393,gamba,-2.65,10.0,28.400000000000034,76,26,4.28,GA,1698580690
394,mpongwe,-13.5091,28.155,32.78000000000003,28,74,2.6,ZM,1698580690
395,lodwar,3.1191,35.5973,28.760000000000048,54,93,7.34,KE,1698580691
396,deir ez-zor,35.3359,40.1408,31.890000000000043,21,70,0.53,SY,1698580691
397,koungheul,13.9833,-14.8,33.57000000000005,45,6,3.39,SN,1698580691
398,miramichi,47.0043,-65.4654,2.75,62,90,4.26,CA,1698580692
399,nogliki,51.8333,143.1667,-0.03999999999996362,78,15,4.02,RU,1698580692
400,koungou,-12.7336,45.2042,31.840000000000032,62,40,4.63,YT,1698580692
401,inda silase,14.1031,38.2829,23.53000000000003,48,82,1.56,ET,1698580692
402,kharan,28.5833,65.4167,30.420000000000016,18,4,1.67,PK,1698580693
403,potosi,-19.5836,-65.7531,6.760000000000048,13,43,2.87,BO,1698580693
404,zalingei,12.9096,23.4741,33.99000000000001,18,12,0.56,SD,1698580693
405,fale old settlement,-9.3852,-171.2468,28.610000000000014,74,95,4.36,TK,1698580693
406,kwaksan,39.6875,125.0828,13.010000000000048,84,1,1.47,KP,1698580694
407,xiongzhou,25.1167,114.3,21.610000000000014,83,100,1.38,CN,1698580694
408,langfang,39.5097,116.6947,18.060000000000002,56,1,1.48,CN,1698580694
409,usogorsk,63.4106,48.6872,-3.519999999999982,83,100,3.64,RU,1698580694
410,kruisfontein,-34.0033,24.7314,16.28000000000003,41,38,6.63,ZA,1698580695
411,kandalaksha,67.162,32.4123,-6.71999999999997,84,97,1.34,RU,1698580695
412,nizhnesortymskiy,62.4397,71.7603,-10.379999999999995,95,46,1.04,RU,1698580677
413,sihanoukville,10.6093,103.5296,24.970000000000027,94,75,0.0,KH,1698580696
414,kongsberg,59.6652,9.6465,0.660000000000025,63,32,2.45,NO,1698580696
415,oton,10.6931,122.4736,26.010000000000048,85,71,4.32,PH,1698580696
416,taksimo,56.3444,114.8794,-9.159999999999968,63,81,0.76,RU,1698580696
417,bereznik,62.8551,42.7072,-2.17999999999995,92,100,0.83,RU,1698580697
418,chilca,-12.5211,-76.7372,18.939999999999998,87,93,1.15,PE,1698580697
419,as sulayyil,20.4607,45.5779,31.140000000000043,24,78,3.79,SA,1698580697
420,gbely,48.718,17.1163,16.680000000000007,75,67,7.85,SK,1698580698
421,pembroke,45.8168,-77.1162,1.2100000000000364,70,100,1.39,CA,1698580698
422,duong dong,10.2167,103.9667,26.0,89,40,1.03,VN,1698580698
423,gaspe,48.8334,-64.4819,3.1200000000000045,65,75,5.66,CA,1698580698
424,vilyuysk,63.7553,121.6247,-10.560000000000002,94,23,2.24,RU,1698580699
425,ashburton,-37.8626,145.0794,14.450000000000045,72,92,1.67,AU,1698580699
426,polyarnyy,69.1989,33.4478,-7.439999999999998,91,91,0.93,RU,1698580699
427,mbulu,-3.85,35.5333,26.970000000000027,31,64,5.66,TZ,1698580699
428,mirpur sakro,24.5474,67.6277,31.129999999999995,37,1,5.79,PK,1698580700
429,dzerzhinskoye,56.8344,95.2283,-5.139999999999986,64,69,0.95,RU,1698580700
430,nuku'alofa,-21.1333,-175.2,23.189999999999998,94,20,3.6,TO,1698580700
431,wang noi,14.2269,100.7155,30.57000000000005,85,92,0.89,TH,1698580700
432,guarapari,-20.6667,-40.4975,25.57000000000005,77,100,6.09,BR,1698580701
433,mahina,-17.5065,-149.489,23.870000000000005,88,20,1.03,PF,1698580701
434,acajutla,13.5928,-89.8275,25.379999999999995,85,99,3.98,SV,1698580701
435,lev tolstoy,53.2134,39.446,2.07000000000005,94,100,6.3,RU,1698580702
436,newquay,50.4132,-5.0819,14.170000000000016,87,40,9.26,GB,1698580473
437,arkhangel'sk,64.5401,40.5433,-4.3700000000000045,81,100,0.68,RU,1698580702
438,sumbe,-11.2061,13.8437,28.04000000000002,72,29,4.83,AO,1698580702
439,qalat,32.1058,66.9083,22.32000000000005,23,64,4.69,AF,1698580703
440,yangcun,39.3639,117.0603,16.99000000000001,52,0,1.75,CN,1698580703
441,ust'-ilimsk,58.0006,102.6619,-3.6399999999999864,56,100,5.36,RU,1698580703
442,quartu sant'elena,39.2419,9.1839,27.120000000000005,72,20,6.17,IT,1698580704
443,ciutadella,40.0011,3.8414,22.450000000000045,62,11,7.67,ES,1698580704
444,luwuk,-0.9516,122.7875,25.510000000000048,80,54,1.43,ID,1698580704
445,aripuana,-9.1667,-60.6333,32.710000000000036,38,66,0.37,BR,1698580704
446,sal rei,16.1833,-22.9167,27.110000000000014,57,75,5.14,CV,1698580705
447,tual,-5.6667,132.75,27.74000000000001,80,65,6.92,ID,1698580705
448,malanje,-9.5402,16.341,31.180000000000007,39,44,1.95,AO,1698580705
449,copiapo,-27.3667,-70.3333,14.379999999999995,81,41,1.3,CL,1698580425
450,dalaman,36.7659,28.8028,25.920000000000016,65,75,4.12,TR,1698580706
451,onguday,50.75,86.15,-1.419999999999959,96,100,1.24,RU,1698580706
452,abepura,-2.6333,140.5833,26.450000000000045,74,20,1.03,ID,1698580706
453,ghormach,35.7306,63.7826,28.05000000000001,18,4,0.89,AF,1698580707
454,sinabang,2.4803,96.3801,26.010000000000048,83,99,1.48,ID,1698580707
455,uttarkashi,30.7333,78.45,17.480000000000018,63,25,0.66,IN,1698580707
456,grahamstown,-33.3042,26.5328,14.0,49,53,7.14,ZA,1698580707
457,darwin,-12.4611,130.8418,29.99000000000001,68,0,5.14,AU,1698580678
458,susuman,62.7833,148.1667,-17.789999999999964,99,81,0.45,RU,1698580708
459,kualakapuas,-3.0091,114.3876,29.57000000000005,59,83,1.81,ID,1698580709
460,jayapura,-2.5333,140.7,26.660000000000025,87,51,3.7,ID,1698580709
461,zhaoyuan,37.3592,120.3964,16.29000000000002,59,19,4.05,CN,1698580709
462,daru,-9.0763,143.2092,25.29000000000002,88,100,7.77,PG,1698580709
463,el oued,33.3561,6.8632,26.83000000000004,26,40,5.66,DZ,1698580710
464,cunit,41.1983,1.6365,24.83000000000004,73,62,3.13,ES,1698580710
465,gobabis,-22.45,18.9667,31.100000000000023,11,3,2.76,NA,1698580663
466,srednyaya yelyuzan',53.0241,45.9529,1.4600000000000364,95,100,8.5,RU,1698580710
467,umba,66.6871,34.3429,-3.599999999999966,72,79,3.35,RU,1698580711
468,orikhiv,47.5673,35.7858,17.99000000000001,41,2,5.96,UA,1698580711
469,tchibanga,-2.85,11.0333,30.950000000000045,65,56,0.16,GA,1698580711
470,yeppoon,-23.1333,150.7333,19.879999999999995,65,14,4.9,AU,1698580712
471,san jose del cabo,23.0589,-109.6977,23.74000000000001,87,0,1.54,MX,1698580434
472,lan krabue,16.6,99.8489,25.379999999999995,84,97,0.22,TH,1698580712
473,eduardo castex,-35.915,-64.2945,15.770000000000039,42,39,6.75,AR,1698580712
474,sisimiut,66.9395,-53.6735,-5.060000000000002,68,100,5.05,GL,1698580713
475,tura,25.5198,90.2201,20.680000000000007,92,16,1.24,IN,1698580713
476,lusambo,-4.9667,23.45,33.75,41,52,0.74,CD,1698580713
477,hotan,37.0997,79.9269,17.58000000000004,16,100,1.89,CN,1698580713
478,nizhniy odes,63.6445,54.856,-6.329999999999984,79,100,5.18,RU,1698580714
479,khovd,48.0056,91.6419,-0.14999999999997726,58,100,1.03,MN,1698580683
480,brigantine,39.4101,-74.3646,17.79000000000002,81,0,4.12,US,1698580714
481,pangai,-19.8,-174.35,24.200000000000045,86,22,8.34,TO,1698580715
482,sake,-1.5736,29.045,22.310000000000002,81,73,0.65,CD,1698580715
483,karratha,-20.7377,116.8463,27.720000000000027,73,100,5.63,AU,1698580715
484,pachperwa,27.5167,82.65,24.439999999999998,46,7,2.21,IN,1698580715
485,san mariano,7.5,126.0,23.060000000000002,95,19,1.45,PH,1698580716
486,moree,-29.4667,149.85,20.5,29,94,3.5,AU,1698580716
487,vieste,41.8825,16.175,20.99000000000001,64,0,3.54,IT,1698580716
488,galliano,29.4422,-90.2992,25.0,73,100,1.54,US,1698580716
489,orkney,-26.9802,26.6727,22.600000000000023,41,16,9.38,ZA,1698580717
490,cranbrook,49.4999,-115.7688,-12.089999999999975,85,0,2.06,CA,1698580717
491,oranjemund,-28.55,16.4333,28.52000000000004,19,0,7.76,NA,1698580717
492,saint-francois,46.4154,3.9054,20.689999999999998,56,0,7.2,FR,1698580717
493,ocean shores,46.9737,-124.1563,5.010000000000048,84,0,3.6,US,1698580718
494,suoyarvi,62.0833,32.35,-3.25,73,46,2.34,RU,1698580718
495,dryden,49.7833,-92.7503,-4.839999999999975,93,100,2.06,CA,1698580464
496,raja,8.4596,25.678,33.29000000000002,38,96,2.92,SS,1698580719
497,beyneu,45.3167,55.2,21.310000000000002,49,82,6.79,KZ,1698580719
498,afaahiti,-17.75,-149.2833,22.930000000000007,83,27,5.96,PF,1698580719
499,saurimo,-9.6608,20.3916,32.69,35,27,2.33,AO,1698580719
500,motygino,58.1831,94.7592,-4.009999999999991,57,81,4.02,RU,1698580720
501,lorengau,-2.0226,147.2712,26.900000000000034,83,55,2.5,PG,1698580720
502,obidos,-1.9175,-55.5181,31.75,46,84,2.72,BR,1698580720
503,west bay,19.3667,-81.4167,26.670000000000016,83,20,1.54,KY,1698580721
504,kerikeri,-35.2268,173.9474,13.840000000000032,95,100,3.13,NZ,1698580721
505,shimoga,13.9167,75.5667,26.870000000000005,65,84,1.65,IN,1698580670
506,paradip garh,20.3167,86.6167,25.83000000000004,66,41,3.87,IN,1698580721
507,kisaran,2.9845,99.6158,24.52000000000004,95,95,0.62,ID,1698580686
508,kalevala,65.2,31.1667,-5.509999999999991,93,92,1.34,RU,1698580722
509,crane,31.3974,-102.3501,12.350000000000023,94,50,10.73,US,1698580722
510,akrehamn,59.2667,5.1833,9.120000000000005,53,75,7.2,NO,1698580722
511,bengkulu,-3.8004,102.2655,24.370000000000005,90,11,2.59,ID,1698580723
512,tofol,5.3248,163.0078,27.150000000000034,81,100,4.08,FM,1698580723
513,nova vicosa,-17.8919,-39.3719,27.629999999999995,63,93,5.39,BR,1698580723
514,kabarnet,0.4919,35.743,24.060000000000002,39,66,3.9,KE,1698580724
515,hun,29.1268,15.9477,30.52000000000004,16,2,2.46,LY,1698580724
516,chakari,-18.0629,29.8925,36.460000000000036,12,3,2.59,ZW,1698580724
517,levelland,33.5873,-102.378,-0.44999999999998863,82,100,7.37,US,1698580724
518,mandalgovi,45.7625,106.2708,1.0200000000000387,53,48,1.58,MN,1698580725
519,cockburn town,21.4612,-71.1419,27.99000000000001,79,22,6.81,TC,1698580725
520,joao neiva,-19.7575,-40.3856,27.170000000000016,63,97,4.05,BR,1698580725
521,ivdel',60.6911,60.4206,-3.7799999999999727,65,100,4.02,RU,1698580596
522,kaa-khem,51.6833,94.7333,-3.659999999999968,33,100,1.4,RU,1698580726
523,nizao,18.25,-70.2,28.04000000000002,82,87,2.16,DO,1698580726
524,choibalsan,48.0667,114.5,-2.6899999999999977,22,71,2.65,MN,1698580726
525,la paz,-16.5,-68.15,9.760000000000048,25,40,0.0,BO,1698580727
526,piripiri,-4.2733,-41.7769,32.68000000000001,34,5,4.2,BR,1698580727
527,the pas,53.8251,-101.2541,-5.989999999999952,86,100,4.63,CA,1698580727
528,dhidhdhoo,6.8833,73.1,28.390000000000043,73,86,3.37,MV,1698580728
529,washington,47.5001,-120.5015,0.9200000000000159,84,11,0.76,US,1698580554
530,galle,6.0367,80.217,26.620000000000005,82,62,3.79,LK,1698580728
531,beira,-19.8436,34.8389,29.05000000000001,61,75,8.75,MZ,1698580728
532,kundla,21.3333,71.3,32.31,22,20,3.94,IN,1698580729
533,al jaradiyah,16.5795,42.9124,25.720000000000027,67,100,2.34,SA,1698580729
534,karonga,-9.9333,33.9333,31.25,46,13,4.61,MW,1698580729
535,anloga,5.7947,0.8973,30.110000000000014,60,45,1.72,GH,1698580730
536,oliva de la frontera,38.276,-6.9187,19.200000000000045,68,98,6.97,ES,1698580730
537,talara,-4.5772,-81.2719,20.75,80,100,6.3,PE,1698580730
538,ajaccio,42.0,8.9167,21.99000000000001,50,0,2.06,FR,1698580731
539,baise city,23.8997,106.6133,24.08000000000004,99,97,0.25,CN,1698580731
540,medicine hat,50.0501,-110.6683,-4.759999999999991,86,100,3.6,CA,1698580731
541,brattleboro,42.8509,-72.5579,9.810000000000002,75,100,1.79,US,1698580732
542,sunland park,31.7965,-106.58,17.230000000000018,38,0,2.57,US,1698580732
543,ormara,25.2088,64.6357,27.560000000000002,68,0,6.37,PK,1698580732
544,chunskiy,56.0815,99.6342,-2.9599999999999795,50,70,0.95,RU,1698580733
545,niederaula,50.8,9.6,13.720000000000027,78,100,5.09,DE,1698580733
546,ende,-8.8432,121.6623,26.58000000000004,82,34,1.32,ID,1698580733
547,konakovo,56.7,36.7667,-0.48999999999995225,90,100,4.07,RU,1698580734
548,buncrana,55.1333,-7.45,11.53000000000003,79,93,5.82,IE,1698580734
549,yanam,16.7333,82.2167,26.910000000000025,70,58,2.58,IN,1698580734
550,nema,57.5067,50.5011,-0.5299999999999727,95,100,4.93,RU,1698580734
551,tarawa,1.419,172.984,27.05000000000001,83,20,1.03,KI,1698580735
552,abeche,13.8292,20.8324,38.01000000000005,17,0,0.0,TD,1698580735
553,arar,30.9753,41.0381,30.010000000000048,17,0,0.0,SA,1698580735
554,hermansverk,61.1846,6.8502,0.25,74,4,1.54,NO,1698580735
555,jamui,24.9167,86.2167,25.210000000000036,54,1,1.41,IN,1698580736
556,svetlyy,54.675,20.1347,4.090000000000032,78,96,7.08,RU,1698580736
557,egilsstadir,65.2653,-14.3948,-0.049999999999954525,100,40,1.03,IS,1698580736
558,ha'il,27.5219,41.6907,23.010000000000048,60,75,3.09,SA,1698580736
559,cold lake,54.4502,-110.2017,-4.029999999999973,93,100,3.6,CA,1698580737
560,nchelenge,-9.3451,28.734,27.870000000000005,53,100,1.96,ZM,1698580737
561,lata,40.1629,-8.3327,15.600000000000023,98,100,2.13,PT,1698580737
562,malegaon,20.55,74.5333,30.120000000000005,25,16,4.66,IN,1698580738
563,gretna,29.9147,-90.054,23.0,88,100,2.57,US,1698580738
564,swift current,50.2834,-107.8014,-6.5499999999999545,93,100,5.14,CA,1698580738
565,at taraf,25.3628,49.725,33.30000000000001,29,31,2.62,SA,1698580738
566,homer,59.6425,-151.5483,5.939999999999998,81,100,0.0,US,1698580739
567,rio gallegos,-51.6226,-69.2181,2.0300000000000296,64,75,8.23,AR,1698580739
568,souk ahras,36.2864,7.9511,28.420000000000016,20,75,8.26,DZ,1698580739
569,namsos,64.4662,11.4957,2.0300000000000296,93,75,3.6,NO,1698580553
